id,profit0,online0
28815,-84,1
28816,-55,0
28817,-30,0
28818,,
28819,-84,0
28820,409,1
28821,,
28822,,
28823,262,0
28824,268,0
28825,324,0
28826,774,0
28827,-11,1
28828,-87,1
28829,-82,1
28830,-7,0
28831,163,0
28832,,
28833,-28,0
28834,2113,0
28835,-61,0
28836,,
28837,-86,1
28838,-23,0
28839,199,0
28840,110,1
28841,-4,1
28842,-56,0
28843,-11,0
28844,82,0
28845,7,0
28846,88,0
28847,-128,0
28848,647,0
28849,-32,0
28850,106,0
28851,,
28852,,
28853,,
28854,,
28855,,
28856,14,0
28857,-1,0
28858,143,0
28859,,
28860,-108,0
28861,,
28862,758,0
28863,234,0
28864,16,1
28865,,
28866,-18,0
28867,113,0
28868,-139,0
28869,79,0
28870,185,0
28871,-172,1
28872,,
28873,108,0
28874,0,0
28875,840,0
28876,108,1
28877,557,0
28878,93,0
28879,,
28880,-15,0
28881,189,0
28882,0,1
28883,,
28884,-70,1
28885,413,0
28886,-30,0
28887,-110,0
28888,-87,1
28889,-162,0
28890,-76,0
28891,-45,1
28892,1155,0
28893,,
28894,15,0
28895,,
28896,21,0
28897,-11,0
28898,160,1
28899,-60,0
28900,-45,0
28901,-103,1
28902,81,1
28903,-28,0
28904,-71,0
28905,468,0
28906,24,0
28907,,
28908,-3,0
28909,,
28910,2,0
28911,,
28912,325,0
28913,-33,1
28914,-3,0
28915,,
28916,-28,0
28917,2565,0
28918,779,0
28919,67,0
28920,-26,1
28921,132,0
28922,-85,0
28923,23,0
28924,93,0
28925,314,1
28926,-99,0
28927,3,0
28928,,
28929,-20,1
28930,3,0
28931,197,0
28932,,
28933,,
28934,202,0
28935,358,0
28936,51,0
28937,69,0
28938,,
28939,173,1
28940,-34,0
28941,978,1
28942,597,0
28943,-61,0
28944,,
28945,399,0
28946,-71,0
28947,92,0
28948,-64,0
28949,-7,1
28950,-16,0
28951,,
28952,8,0
28953,,
28954,,
28955,261,0
28956,-8,0
28957,85,0
28958,55,0
28959,413,1
28960,,
28961,-49,0
28962,129,0
28963,356,0
28964,1126,1
28965,-40,0
28966,688,1
28967,206,1
28968,-55,1
28969,-31,0
28970,-105,1
28971,-28,0
28972,4,0
28973,278,0
28974,534,0
28975,-121,0
28976,14,0
28977,-56,1
28978,,
28979,-11,0
28980,,
28981,24,0
28982,509,0
28983,135,0
28984,-23,1
28985,257,0
28986,-16,0
28987,-111,1
28988,-3,0
28989,,
28990,326,0
28991,-4,0
28992,400,0
28993,70,0
28994,34,0
28995,45,0
28996,-27,0
28997,1199,0
28998,-101,0
28999,46,0
29000,1071,0
29001,-88,1
29002,,
29003,,
29004,112,0
29005,,
29006,113,1
29007,376,0
29008,207,0
29009,,
29010,-47,0
29011,-59,0
29012,939,1
29013,461,1
29014,192,0
29015,186,0
29016,9,0
29017,,
29018,,
29019,,
29020,-15,1
29021,640,1
29022,460,1
29023,-34,0
29024,-77,1
29025,,
29026,205,0
29027,,
29028,,
29029,0,1
29030,,
29031,275,0
29032,80,1
29033,-55,0
29034,31,0
29035,,
29036,,
29037,-72,0
29038,-55,1
29039,,
29040,-181,1
29041,-121,1
29042,-19,1
29043,238,1
29044,,
29045,,
29046,8,1
29047,-3,1
29048,-1,1
29049,213,0
29050,177,1
29051,1,0
29052,-24,0
29053,,
29054,84,0
29055,8,1
29056,-60,0
29057,684,1
29058,-91,0
29059,95,0
29060,1432,0
29061,363,0
29062,178,0
29063,142,0
29064,7,0
29065,48,0
29066,,
29067,44,1
29068,-6,0
29069,,
29070,-26,0
29071,-154,0
29072,132,0
29073,572,0
29074,3610,0
29075,,
29076,539,0
29077,56,0
29078,-3,0
29079,480,1
29080,83,0
29081,207,0
29082,21,0
29083,1035,0
29084,379,0
29085,136,0
29086,129,0
29087,1791,0
29088,-25,0
29089,-27,0
29090,,
29091,543,0
29092,-154,1
29093,-38,0
29094,71,1
29095,977,1
29096,-2,0
29097,0,0
29098,,
29099,254,0
29100,447,0
29101,,
29102,-7,0
29103,81,1
29104,130,0
29105,11,0
29106,10,0
29107,-124,1
29108,-73,0
29109,128,1
29110,72,1
29111,525,0
29112,-11,0
29113,48,0
29114,301,1
29115,-40,1
29116,-237,1
29117,,
29118,,
29119,-29,0
29120,429,0
29121,-57,0
29122,-125,0
29123,170,0
29124,222,0
29125,223,0
29126,-19,0
29127,99,0
29128,104,0
29129,5,1
29130,-46,0
29131,-23,0
29132,48,0
29133,,
29134,221,0
29135,66,0
29136,759,0
29137,122,0
29138,,
29139,103,1
29140,-5,0
29141,,
29142,-84,1
29143,173,0
29144,22,0
29145,-97,1
29146,,
29147,318,0
29148,-55,0
29149,449,0
29150,1325,0
29151,2,1
29152,-60,0
29153,,
29154,166,1
29155,-38,0
29156,,
29157,,
29158,9,0
29159,-32,0
29160,,
29161,104,1
29162,-24,0
29163,24,0
29164,-22,0
29165,170,0
29166,207,1
29167,202,0
29168,116,1
29169,351,0
29170,125,0
29171,-31,0
29172,-36,0
29173,-79,0
29174,,
29175,,
29176,,
29177,13,0
29178,682,0
29179,33,0
29180,-33,0
29181,,
29182,-30,0
29183,-60,0
29184,45,0
29185,32,0
29186,23,0
29187,-34,0
29188,611,0
29189,215,1
29190,4,1
29191,338,1
29192,719,0
29193,296,0
29194,431,0
29195,39,0
29196,-100,0
29197,197,0
29198,-13,1
29199,208,0
29200,43,0
29201,309,0
29202,137,0
29203,-56,0
29204,-15,0
29205,279,0
29206,,
29207,76,0
29208,219,0
29209,-16,1
29210,583,0
29211,17,0
29212,-6,1
29213,77,0
29214,91,0
29215,-156,1
29216,534,0
29217,229,0
29218,,
29219,,
29220,13,0
29221,,
29222,,
29223,256,1
29224,383,0
29225,-56,0
29226,90,0
29227,14,0
29228,,
29229,-245,0
29230,17,1
29231,360,0
29232,-2,0
29233,253,0
29234,,
29235,-26,0
29236,,
29237,48,1
29238,1261,0
29239,1156,0
29240,,
29241,-27,1
29242,2,0
29243,-26,0
29244,1390,0
29245,147,0
29246,-47,0
29247,,
29248,293,0
29249,303,0
29250,84,0
29251,18,0
29252,,
29253,455,1
29254,-137,0
29255,-37,0
29256,57,0
29257,,
29258,118,0
29259,35,0
29260,-88,0
29261,-31,1
29262,,
29263,-79,1
29264,-133,1
29265,2113,0
29266,462,1
29267,-22,1
29268,,
29269,1169,1
29270,,
29271,,
29272,25,0
29273,,
29274,81,1
29275,74,1
29276,,
29277,241,1
29278,,
29279,53,0
29280,267,0
29281,-110,1
29282,-45,0
29283,,
29284,227,1
29285,428,0
29286,84,0
29287,60,0
29288,-24,0
29289,-143,0
29290,,
29291,-29,0
29292,-54,1
29293,-107,0
29294,320,0
29295,,
29296,,
29297,-83,0
29298,1207,0
29299,139,1
29300,517,1
29301,328,1
29302,,
29303,4,0
29304,436,0
29305,377,0
29306,57,1
29307,44,0
29308,204,0
29309,,
29310,,
29311,-28,0
29312,314,0
29313,-38,0
29314,-29,0
29315,,
29316,-13,0
29317,20,0
29318,-182,1
29319,-46,1
29320,,
29321,-150,0
29322,,
29323,,
29324,,
29325,94,0
29326,-41,0
29327,545,0
29328,10,0
29329,-20,0
29330,60,0
29331,188,1
29332,-17,1
29333,111,0
29334,-45,0
29335,-3,0
29336,,
29337,110,1
29338,,
29339,-30,0
29340,276,0
29341,-20,1
29342,-143,0
29343,16,0
29344,-16,0
29345,72,0
29346,-54,0
29347,164,0
29348,139,0
29349,1442,0
29350,60,1
29351,-60,0
29352,,
29353,,
29354,-179,1
29355,113,0
29356,,
29357,362,0
29358,60,0
29359,-8,0
29360,-60,0
29361,-96,0
29362,-87,0
29363,228,0
29364,-23,0
29365,34,0
29366,-61,0
29367,154,0
29368,176,1
29369,-29,0
29370,475,0
29371,-33,0
29372,-25,0
29373,377,1
29374,16,0
29375,-38,0
29376,,
29377,145,0
29378,,
29379,-109,0
29380,-51,0
29381,,
29382,690,0
29383,-33,0
29384,122,1
29385,-43,0
29386,379,0
29387,14,0
29388,866,0
29389,47,0
29390,,
29391,-29,0
29392,91,0
29393,569,1
29394,292,1
29395,-15,1
29396,83,0
29397,-19,0
29398,115,0
29399,217,0
29400,-59,0
29401,523,0
29402,-44,1
29403,3,1
29404,41,0
29405,-105,1
29406,1060,0
29407,72,0
29408,,
29409,0,0
29410,2,0
29411,,
29412,-37,0
29413,2263,0
29414,227,1
29415,544,0
29416,281,0
29417,431,1
29418,515,1
29419,124,1
29420,-174,0
29421,-192,0
29422,828,0
29423,29,0
29424,96,0
29425,143,1
29426,226,0
29427,22,0
29428,1103,0
29429,3,0
29430,40,0
29431,-65,0
29432,,
29433,438,0
29434,-86,0
29435,21,0
29436,-12,1
29437,67,0
29438,70,0
29439,692,0
29440,-153,0
29441,561,1
29442,255,0
29443,115,0
29444,73,0
29445,-45,0
29446,-30,0
29447,23,0
29448,350,1
29449,121,0
29450,-25,0
29451,126,1
29452,-144,0
29453,246,0
29454,-31,0
29455,155,0
29456,371,1
29457,,
29458,138,0
29459,146,0
29460,,
29461,55,0
29462,-37,0
29463,495,0
29464,399,0
29465,11,0
29466,37,0
29467,26,0
29468,-31,0
29469,193,0
29470,-284,1
29471,78,0
29472,177,1
29473,10,0
29474,165,0
29475,-1,0
29476,56,0
29477,-24,0
29478,,
29479,269,0
29480,25,0
29481,-47,0
29482,277,0
29483,,
29484,,
29485,7,0
29486,304,0
29487,,
29488,149,0
29489,-52,0
29490,-41,0
29491,-23,1
29492,-169,0
29493,409,0
29494,-192,0
29495,824,1
29496,122,0
29497,301,0
29498,38,0
29499,-7,0
29500,144,0
29501,-28,0
29502,-131,0
29503,,
29504,1251,0
29505,-96,1
29506,,
29507,138,0
29508,349,0
29509,-146,1
29510,-51,0
29511,55,0
29512,,
29513,59,0
29514,312,0
29515,213,0
29516,-55,0
29517,-24,0
29518,-60,0
29519,233,0
29520,456,0
29521,16,1
29522,-27,0
29523,98,0
29524,,
29525,333,0
29526,-76,0
29527,59,0
29528,740,0
29529,,
29530,60,1
29531,,
29532,121,0
29533,-98,0
29534,-17,0
29535,403,0
29536,202,0
29537,-13,1
29538,,
29539,2,0
29540,,
29541,92,0
29542,298,1
29543,-28,0
29544,-29,0
29545,,
29546,18,0
29547,-19,1
29548,55,0
29549,139,0
29550,666,1
29551,24,0
29552,47,0
29553,,
29554,-165,0
29555,68,0
29556,-3,0
29557,871,1
29558,-53,0
29559,-10,1
29560,,
29561,236,1
29562,153,0
29563,,
29564,,
29565,-15,0
29566,498,1
29567,1,0
29568,292,0
29569,424,0
29570,81,1
29571,228,0
29572,317,0
29573,26,0
29574,1046,0
29575,66,0
29576,704,0
29577,,
29578,,
29579,983,0
29580,,
29581,1012,0
29582,,
29583,123,1
29584,336,1
29585,440,0
29586,3,1
29587,4,0
29588,24,1
29589,315,0
29590,17,0
29591,243,0
29592,-17,0
29593,,
29594,31,0
29595,193,0
29596,,
29597,22,0
29598,506,0
29599,,
29600,,
29601,-34,1
29602,337,0
29603,379,0
29604,-1,0
29605,,
29606,42,0
29607,28,0
29608,-58,0
29609,214,0
29610,30,0
29611,5,1
29612,-40,1
29613,121,0
29614,-28,0
29615,-155,0
29616,824,0
29617,164,0
29618,1134,1
29619,1229,1
29620,80,1
29621,-137,0
29622,,
29623,-30,1
29624,1,0
29625,-31,0
29626,154,0
29627,197,0
29628,-64,0
29629,-25,0
29630,124,0
29631,599,0
29632,-42,0
29633,135,1
29634,,
29635,-69,0
29636,34,0
29637,,
29638,3,0
29639,258,0
29640,294,0
29641,-59,0
29642,-44,0
29643,58,0
29644,-14,0
29645,166,0
29646,63,0
29647,-47,0
29648,135,0
29649,-60,0
29650,-17,0
29651,,
29652,0,1
29653,10,0
29654,338,0
29655,-83,1
29656,-12,0
29657,76,0
29658,,
29659,-44,0
29660,69,0
29661,-80,0
29662,-35,1
29663,97,0
29664,3,0
29665,-15,0
29666,89,0
29667,-13,0
29668,70,0
29669,38,0
29670,-51,0
29671,607,0
29672,10,0
29673,507,0
29674,6,0
29675,133,1
29676,,
29677,9,0
29678,-60,0
29679,143,0
29680,71,1
29681,204,0
29682,161,1
29683,207,0
29684,-30,0
29685,-41,1
29686,,
29687,135,1
29688,0,0
29689,,
29690,-130,0
29691,125,0
29692,197,0
29693,47,0
29694,175,0
29695,-64,1
29696,79,1
29697,-6,0
29698,127,0
29699,-57,0
29700,1,0
29701,51,1
29702,,
29703,-18,0
29704,-90,0
29705,45,0
29706,-40,0
29707,451,0
29708,212,0
29709,108,1
29710,790,0
29711,480,1
29712,-114,1
29713,462,0
29714,-62,0
29715,149,0
29716,107,0
29717,-34,0
29718,453,0
29719,142,0
29720,-19,0
29721,-55,0
29722,-19,0
29723,-72,0
29724,,
29725,72,0
29726,163,1
29727,-59,1
29728,27,0
29729,,
29730,44,0
29731,-53,0
29732,,
29733,-104,0
29734,909,0
29735,4,1
29736,794,0
29737,36,0
29738,-29,0
29739,289,0
29740,-173,0
29741,312,0
29742,-118,1
29743,486,1
29744,62,0
29745,-182,1
29746,232,0
29747,14,1
29748,-19,1
29749,135,1
29750,-11,0
29751,-16,0
29752,-46,0
29753,1,0
29754,-47,0
29755,430,1
29756,-83,0
29757,,
29758,170,0
29759,153,0
29760,,
29761,-32,0
29762,219,0
29763,-51,0
29764,-53,0
29765,,
29766,0,0
29767,628,1
29768,-18,0
29769,-79,0
29770,-28,0
29771,-111,0
29772,-91,0
29773,44,0
29774,169,0
29775,11,1
29776,,
29777,85,0
29778,241,0
29779,-21,0
29780,130,0
29781,36,1
29782,-6,1
29783,120,0
29784,465,1
29785,604,0
29786,10,0
29787,-86,0
29788,-27,0
29789,190,0
29790,,
29791,-92,1
29792,,
29793,130,0
29794,10,0
29795,34,0
29796,403,0
29797,309,0
29798,-165,0
29799,701,1
29800,-23,0
29801,12,0
29802,-34,0
29803,,
29804,22,1
29805,-43,0
29806,,
29807,288,0
29808,410,0
29809,-30,0
29810,,
29811,130,0
29812,-25,1
29813,544,0
29814,47,0
29815,,
29816,70,0
29817,,
29818,449,0
29819,9,0
29820,18,1
29821,361,0
29822,-2,1
29823,,
29824,-28,0
29825,659,1
29826,-79,0
29827,,
29828,303,0
29829,-64,1
29830,,
29831,,
29832,40,1
29833,385,0
29834,-11,0
29835,-76,0
29836,-6,0
29837,,
29838,115,0
29839,,
29840,-25,0
29841,333,0
29842,,
29843,-145,1
29844,203,0
29845,364,0
29846,-83,1
29847,,
29848,-59,0
29849,-3,0
29850,118,0
29851,81,0
29852,386,0
29853,-3,0
29854,-33,0
29855,146,0
29856,-112,0
29857,26,0
29858,159,0
29859,-13,0
29860,70,0
29861,89,0
29862,1833,0
29863,538,1
29864,-68,0
29865,735,0
29866,,
29867,,
29868,430,0
29869,,
29870,-23,0
29871,108,0
29872,-20,0
29873,212,0
29874,479,0
29875,,
29876,1714,0
29877,-53,0
29878,581,0
29879,-75,0
29880,257,0
29881,66,0
29882,817,0
29883,,
29884,40,1
29885,-25,0
29886,-103,0
29887,-60,0
29888,519,1
29889,,
29890,237,1
29891,,
29892,-27,0
29893,1,1
29894,263,1
29895,,
29896,79,0
29897,661,1
29898,148,1
29899,,
29900,-16,0
29901,-14,0
29902,,
29903,489,0
29904,-60,1
29905,-8,0
29906,-5,1
29907,,
29908,-37,0
29909,,
29910,-29,0
29911,,
29912,54,0
29913,452,0
29914,-32,0
29915,68,0
29916,409,0
29917,458,0
29918,-27,0
29919,-40,0
29920,,
29921,,
29922,,
29923,,
29924,-35,0
29925,87,1
29926,-86,0
29927,27,0
29928,-31,1
29929,-86,1
29930,-126,1
29931,-68,0
29932,81,1
29933,-29,0
29934,-38,0
29935,-66,0
29936,23,0
29937,1,0
29938,1375,0
29939,213,1
29940,10,0
29941,820,0
29942,,
29943,-8,0
29944,-4,0
29945,14,1
29946,-30,1
29947,84,0
29948,,
29949,347,0
29950,236,0
29951,,
29952,40,1
29953,-3,0
29954,,
29955,-61,0
29956,,
29957,-26,0
29958,,
29959,,
29960,-24,0
29961,236,0
29962,516,1
29963,-40,0
29964,43,1
29965,-53,0
29966,113,0
29967,,
29968,-2,0
29969,119,1
29970,5,0
29971,,
29972,332,0
29973,,
29974,164,0
29975,,
29976,-32,1
29977,,
29978,,
29979,-150,1
29980,,
29981,24,0
29982,-53,0
29983,-70,0
29984,194,0
29985,,
29986,518,0
29987,109,0
29988,-3,0
29989,1060,0
29990,,
29991,-85,0
29992,-40,0
29993,-83,0
29994,2,0
29995,-33,0
29996,316,0
29997,342,0
29998,-28,0
29999,7,1
30000,,
30001,164,1
30002,-18,0
30003,27,0
30004,-111,0
30005,1006,0
30006,-30,0
30007,218,1
30008,10,0
30009,361,1
30010,131,0
30011,-127,0
30012,14,0
30013,-61,0
30014,293,0
30015,37,1
30016,-9,0
30017,499,0
30018,18,1
30019,684,0
30020,-275,1
30021,533,1
30022,-73,0
30023,196,0
30024,143,0
30025,-38,0
30026,-83,0
30027,122,0
30028,-49,1
30029,-32,0
30030,,
30031,172,0
30032,35,0
30033,559,0
30034,-54,1
30035,-268,0
30036,-67,0
30037,-13,0
30038,336,1
30039,-41,0
30040,1,0
30041,-76,0
30042,383,0
30043,-133,0
30044,-33,0
30045,949,1
30046,-100,0
30047,39,1
30048,138,1
30049,-3,0
30050,-161,0
30051,22,0
30052,207,0
30053,0,0
30054,,
30055,-151,0
30056,,
30057,564,0
30058,-90,0
30059,-43,0
30060,-172,1
30061,77,0
30062,909,0
30063,-17,0
30064,-18,0
30065,1052,1
30066,-98,0
30067,143,1
30068,1310,0
30069,-40,0
30070,,
30071,,
30072,,
30073,,
30074,1066,0
30075,145,0
30076,178,0
30077,319,1
30078,598,0
30079,-103,0
30080,-53,0
30081,-128,0
30082,-37,0
30083,,
30084,-61,0
30085,214,0
30086,206,0
30087,109,0
30088,,
30089,154,0
30090,-141,0
30091,18,0
30092,-25,1
30093,-20,0
30094,392,0
30095,-2,0
30096,-23,0
30097,-178,0
30098,413,0
30099,46,0
30100,403,0
30101,,
30102,121,0
30103,,
30104,171,0
30105,-29,0
30106,160,0
30107,303,1
30108,-24,0
30109,-78,1
30110,,
30111,,
30112,316,1
30113,78,0
30114,,
30115,-167,1
30116,,
30117,612,0
30118,75,0
30119,993,0
30120,1483,1
30121,431,0
30122,407,0
30123,185,0
30124,-208,1
30125,-25,0
30126,-31,0
30127,-104,0
30128,141,0
30129,,
30130,-18,0
30131,,
30132,4321,0
30133,-6,0
30134,,
30135,-52,0
30136,7,0
30137,-2,0
30138,354,0
30139,-120,0
30140,-20,1
30141,446,0
30142,-33,1
30143,95,0
30144,13,0
30145,-17,0
30146,,
30147,-48,0
30148,-116,0
30149,-79,1
30150,57,0
30151,-96,1
30152,395,0
30153,459,0
30154,-93,0
30155,129,0
30156,48,0
30157,1177,1
30158,-145,1
30159,109,0
30160,268,0
30161,-181,0
30162,190,0
30163,928,0
30164,,
30165,-12,0
30166,,
30167,175,1
30168,75,0
30169,172,0
30170,170,0
30171,-29,0
30172,112,0
30173,45,0
30174,86,0
30175,5,0
30176,,
30177,38,0
30178,216,0
30179,,
30180,-34,0
30181,,
30182,1722,0
30183,-30,0
30184,748,0
30185,438,0
30186,-33,0
30187,660,0
30188,,
30189,127,0
30190,,
30191,-57,0
30192,14,0
30193,-63,0
30194,,
30195,1217,0
30196,140,0
30197,11,1
30198,289,0
30199,-36,0
30200,-108,1
30201,,
30202,,
30203,-4,0
30204,,
30205,273,0
30206,,
30207,,
30208,308,0
30209,277,0
30210,-37,0
30211,324,0
30212,-18,0
30213,30,1
30214,583,0
30215,9,0
30216,120,0
30217,-20,0
30218,549,0
30219,,1
30220,-7,0
30221,,
30222,164,0
30223,,
30224,17,0
30225,,
30226,-80,0
30227,-29,0
30228,126,0
30229,-30,0
30230,383,0
30231,1,0
30232,,
30233,-174,0
30234,-46,0
30235,-58,0
30236,,
30237,-41,0
30238,-32,1
30239,460,0
30240,,
30241,1319,1
30242,255,0
30243,27,1
30244,457,0
30245,,
30246,178,1
30247,-19,0
30248,414,0
30249,3,0
30250,-116,0
30251,,
30252,65,0
30253,-91,0
30254,,
30255,,
30256,85,0
30257,26,0
30258,,
30259,184,0
30260,,
30261,139,0
30262,258,1
30263,50,0
30264,,
30265,-51,0
30266,-4,0
30267,101,0
30268,305,0
30269,214,0
30270,18,0
30271,73,0
30272,-75,0
30273,-56,0
30274,493,0
30275,-77,0
30276,-111,0
30277,102,0
30278,-51,0
30279,-58,1
30280,1836,0
30281,-62,1
30282,,
30283,623,0
30284,48,0
30285,,
30286,,
30287,-117,0
30288,-45,0
30289,316,0
30290,11,0
30291,,
30292,153,0
30293,-3,0
30294,236,0
30295,437,0
30296,,
30297,298,0
30298,,
30299,0,0
30300,,
30301,-9,0
30302,,
30303,-67,0
30304,143,0
30305,722,0
30306,,
30307,232,0
30308,-14,0
30309,,
30310,648,0
30311,659,0
30312,,
30313,,
30314,,
30315,423,0
30316,159,1
30317,118,0
30318,-16,0
30319,-23,0
30320,1,1
30321,,
30322,,
30323,,
30324,27,0
30325,-62,0
30326,15,0
30327,230,0
30328,-19,0
30329,-32,0
30330,96,0
30331,2838,0
30332,96,0
30333,-22,0
30334,13,1
30335,-46,0
30336,2,0
30337,-25,0
30338,,
30339,933,0
30340,29,0
30341,108,1
30342,-47,0
30343,30,0
30344,,
30345,-29,0
30346,,
30347,178,0
30348,126,0
30349,163,0
30350,-51,0
30351,-64,0
30352,207,0
30353,-133,0
30354,,
30355,356,0
30356,,
30357,-44,0
30358,-24,0
30359,-58,1
30360,,
30361,,
30362,179,0
30363,256,0
30364,74,0
30365,709,0
30366,-32,0
30367,-9,0
30368,18,0
30369,184,0
30370,-46,1
30371,189,0
30372,157,0
30373,,
30374,36,1
30375,180,1
30376,369,0
30377,28,0
30378,-47,1
30379,-6,0
30380,,
30381,-225,0
30382,88,0
30383,-239,1
30384,711,0
30385,-16,1
30386,96,1
30387,202,0
30388,-5,1
30389,5,0
30390,-24,0
30391,255,0
30392,15,0
30393,406,1
30394,-48,0
30395,39,0
30396,202,0
30397,266,0
30398,15,1
30399,,
30400,176,0
30401,179,0
30402,-38,0
30403,376,0
30404,-59,0
30405,-9,1
30406,-19,0
30407,-13,0
30408,-10,0
30409,13,0
30410,,
30411,10,1
30412,-27,0
30413,-121,1
30414,,
30415,-17,0
30416,11,0
30417,-31,0
30418,446,0
30419,440,1
30420,122,0
30421,-84,0
30422,-117,0
30423,255,0
30424,61,0
30425,563,0
30426,132,1
30427,-78,0
30428,-22,0
30429,,
30430,86,0
30431,129,0
30432,,
30433,195,1
30434,-25,0
30435,123,0
30436,,
30437,,
30438,36,0
30439,335,0
30440,303,0
30441,172,0
30442,-6,0
30443,32,0
30444,412,0
30445,68,0
30446,125,1
30447,-20,0
30448,-28,0
30449,,
30450,177,0
30451,94,1
30452,,
30453,214,0
30454,-107,0
30455,-130,0
30456,1042,0
30457,152,0
30458,30,0
30459,-10,1
30460,103,0
30461,,
30462,-70,1
30463,-25,0
30464,606,1
30465,,
30466,-55,0
30467,407,0
30468,179,1
30469,243,0
30470,,
30471,-100,1
30472,53,1
30473,382,0
30474,35,0
30475,-30,1
30476,-31,0
30477,47,1
30478,-31,0
30479,193,1
30480,237,0
30481,-121,0
30482,,
30483,372,0
30484,37,0
30485,1,0
30486,,
30487,-122,0
30488,-28,0
30489,169,0
30490,80,0
30491,46,0
30492,-35,1
30493,-20,0
30494,362,0
30495,-18,0
30496,2,0
30497,,
30498,10,0
30499,112,0
30500,,
30501,-31,0
30502,,
30503,-67,0
30504,144,0
30505,520,1
30506,-65,0
30507,-24,0
30508,150,0
30509,23,1
30510,12,0
30511,91,0
30512,319,0
30513,,
30514,724,0
30515,-30,0
30516,,
30517,-31,0
30518,,
30519,-123,1
30520,327,0
30521,297,0
30522,85,0
30523,17,0
30524,275,1
30525,-31,0
30526,348,0
30527,,
30528,,
30529,-26,0
